时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态,
06:47.8,3432,47.141,3.48351,1.196239,185.7563,359.4412,18.14994,355.0229,0,0,0,3.487158,1.201767,185.7691,0.241862,-0.034551,0.969695,5.887932,0.858811,195.3945,Arch,0,0,0.5,0.5,0.5,0.5,0.935688,0.907684,Valid,#NAME?
06:47.8,3433,47.1555,3.488473,1.193631,185.7623,359.5664,17.87354,355.2681,0,0,0,3.49204,1.199128,185.7751,0.243742,-0.041768,0.96894,5.907641,0.785189,195.3778,Arch,0,0,0.5,0.5,0.5,0.5,0.95884,0.940918,Valid,#NAME?
06:47.8,3434,47.1669,3.491615,1.192114,185.7661,359.6449,17.71059,355.386,0,0,0,3.495137,1.197592,185.7789,0.241065,-0.043268,0.969544,5.913435,0.76354,195.5051,Arch,0,0,0.5,0.5,0.5,0.5,0.973658,0.962187,Valid,#NAME?
06:47.8,3435,47.1892,3.497293,1.18986,185.7734,359.9821,17.28553,355.5615,0,0,0,3.500713,1.195258,185.7863,0.239489,-0.059929,0.969048,5.962793,0.579158,195.7486,Arch,0,0,0.5,0.5,0.5,0.5,0.973658,0.962187,Valid,#NAME?
06:47.8,3436,47.2119,3.502387,1.188891,185.7798,0.313456,16.80279,355.9486,0,0,0,3.505672,1.194208,185.7928,0.234366,-0.07234,0.969453,6.004628,0.422875,196.1297,Arch,0,0,0.5,0.5,0.5,0.5,0.991368,0.98761,Valid,#NAME?
06:47.9,3437,47.2346,3.509093,1.188231,185.788,0.524026,16.1994,356.4577,0,0,0,3.512201,1.193492,185.8011,0.230706,-0.090994,0.96876,6.068206,0.185368,196.534,Arch,0,0,0.5,0.5,0.5,0.5,0.995581,0.993656,Valid,#NAME?
06:47.9,3438,47.2568,3.514705,1.188356,185.7952,0.574226,15.66985,356.8159,0,0,0,3.51766,1.193602,185.8083,0.222214,-0.092168,0.970632,6.083162,0.129503,197.0145,Arch,0,0,0.5,0.5,0.5,0.5,0.996464,0.994925,Valid,#NAME?
06:47.9,3439,47.2786,3.517845,1.188502,185.7995,0.552434,15.37281,356.7526,0,0,0,3.520739,1.193753,185.8126,0.22443,-0.10902,0.968373,6.138695,-0.07795,197.1086,Arch,0,0,0.5,0.5,0.5,0.5,0.998552,0.997921,Valid,#NAME?
06:47.9,3440,47.3056,3.524736,1.189216,185.8089,0.699157,14.65746,356.686,0,0,0,3.527475,1.194434,185.822,0.216696,-0.126358,0.968027,5.575795,0.000031,194.9723,Road,0,0,0.5,0.5,0.5,0.5,0.999259,0.998936,Valid,#NAME?
06:48.0,3441,47.3772,3.53685,1.191438,185.825,0.983588,12.17905,356.7265,0,0,0,3.539019,1.196589,185.8383,0.00119,-0.151331,0.988483,3.548425,0.000031,193.6541,Road,0,0,0.5,0.5,0.5,0.5,0.999844,0.999777,Valid,#NAME?
06:48.0,3442,47.3884,3.537683,1.191467,185.8259,1.085785,11.87075,356.9248,0,0,0,3.539763,1.196591,185.8392,-0.016114,-0.157573,0.987376,3.417401,0.000031,193.337,Road,0,0,0.5,0.5,0.5,0.5,0.999876,0.999821,Valid,#NAME?
06:48.0,3443,47.4106,3.539699,1.191302,185.8281,1.142008,11.16846,356.9826,0,0,0,3.541611,1.196413,185.8415,-0.024932,-0.161275,0.986595,3.356658,0.000031,193.1603,Road,0,0,0.5,0.5,0.5,0.5,0.999936,0.999909,Valid,#NAME?
06:48.1,3444,47.4335,3.541463,1.19058,185.8294,1.28596,10.49119,357.0516,0,0,0,3.543214,1.195656,185.8427,-0.017515,-0.172843,0.984794,3.422055,0.00003,192.655,Road,0,0,0.5,0.5,0.5,0.5,0.999949,0.999927,Valid,#NAME?
06:48.1,3445,47.4683,3.54293,1.190327,185.8297,1.486436,9.798529,357.1654,0,0,0,3.544511,1.195354,185.8432,-0.163287,-0.179407,0.970129,2.456593,0.00003,192.3068,Road,0,0,0.5,0.5,0.5,0.5,0.999959,0.999953,Valid,#NAME?
06:48.1,3446,47.4996,3.544846,1.191405,185.8294,1.467854,8.632321,357.7698,0,0,0,3.546097,1.196428,185.8429,-0.114484,-0.208204,0.971362,2.888239,0.00003,191.4246,Road,0,0,0.5,0.5,0.5,0.5,0.999959,0.999981,Valid,#NAME?
06:48.1,3447,47.5246,3.546016,1.192838,185.8286,1.129434,7.645526,358.2682,0,0,0,3.546986,1.197933,185.8421,-0.110021,-0.21632,0.970104,2.937729,0.00003,191.2141,Road,0,0,0.5,0.5,0.5,0.5,0.999983,0.999994,Valid,#NAME?
06:48.2,3448,47.5907,3.549162,1.197399,185.825,0.611782,4.991525,359.5023,0,0,0,3.549389,1.202597,185.8385,-0.133617,-0.216703,0.96705,2.807895,0.00003,191.205,Road,0,0,0.5,0.5,0.5,0.5,0.999995,0.999998,Valid,#NAME?
06:48.2,3449,47.6217,3.55065,1.199163,185.8232,0.29448,3.965477,359.869,0,0,0,3.550599,1.20443,185.8367,-0.141312,-0.213122,0.966752,2.752013,0.00003,191.3,Road,0,0,0.5,0.5,0.5,0.5,0.999998,0.999999,Valid,#NAME?
06:48.3,3450,47.6414,3.552324,1.199939,185.8208,0.173958,2.904264,0.493618,0,0,0,3.551967,1.205222,185.8342,-0.151683,-0.214949,0.964774,2.701502,0.00003,191.2435,Road,0,0,0.5,0.5,0.5,0.5,0.999998,0.999999,Valid,#NAME?
06:48.3,3451,47.6539,3.553543,1.200401,185.8188,0.137663,2.153958,0.917328,0,0,0,3.552971,1.205686,185.8323,-0.159645,-0.212964,0.963929,2.649171,0.00003,191.2894,Road,0,0,0.5,0.5,0.5,0.5,0.999999,1,Valid,#NAME?
06:48.3,3452,47.6818,3.555812,1.201113,185.8157,0.340348,0.998303,1.434628,0,0,0,3.554921,1.20634,185.8291,-0.170328,-0.21482,0.961686,2.598457,0.00003,191.2294,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:48.3,3453,47.71,3.558784,1.200894,185.8118,0.538068,359.9692,1.942138,0,0,0,3.557607,1.206065,185.8252,-0.171077,-0.226756,0.958809,2.647708,0.00003,190.9248,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:48.4,3454,47.7383,3.562775,1.200589,185.8071,0.818364,358.7738,2.615895,0,0,0,3.561255,1.20568,185.8205,-0.18367,-0.192225,0.96401,2.40926,0.00003,191.8668,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:48.4,3455,47.7674,3.566651,1.201103,185.8029,1.13257,357.8043,3.088207,0,0,0,3.564859,1.20611,185.8164,-0.310932,-0.122049,0.942563,0.492253,0.000031,195.1307,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:48.4,3456,47.8019,3.571695,1.201072,185.7981,1.456334,356.9666,3.339097,0,0,0,3.569684,1.205997,185.8115,-0.329254,-0.19967,0.922889,1.581062,0.00003,191.3856,Road,0,0,0.5,0.5,0.5,0.5,0.961152,0.900672,Valid,#NAME?
06:48.5,3457,47.8269,3.577744,1.200255,185.792,1.974917,356.052,3.626181,0,0,0,3.575489,1.205051,185.8055,-0.343291,-0.220825,0.912901,1.702177,0.00003,190.7871,Road,0,0,0.5,0.5,0.5,0.5,0.930073,0.925303,Valid,#NAME?
06:48.5,3458,47.8399,3.581233,1.199987,185.7889,2.22742,355.6204,3.855469,0,0,0,3.578855,1.204719,185.8023,-0.244409,-0.278112,0.928934,2.520154,0.00003,189.8261,Road,0,0,0.5,0.5,0.5,0.5,0.930073,0.925303,Valid,#NAME?
06:48.5,3459,47.8746,3.589252,1.199507,185.782,2.682623,355.0783,4.337729,0,0,0,3.586699,1.204119,185.7955,-0.238997,-0.29585,0.924853,2.613999,0.00003,189.5595,Road,0,0,0.5,0.5,0.5,0.5,0.930073,0.961755,Valid,#NAME?
06:48.5,3460,47.9187,3.600392,1.198925,185.7735,2.977565,354.8102,4.431119,0,0,0,3.597767,1.203464,185.7869,-0.10893,-0.28751,0.951563,3.141816,0.00003,189.7699,Road,0,0,0.5,0.5,0.5,0.5,0.981669,0.987468,Valid,#NAME?
06:48.6,3461,47.952,3.607879,1.198431,185.7683,2.988802,354.7469,4.401117,0,0,0,3.605241,1.202968,185.7818,-0.138612,-0.259324,0.955792,2.962255,0.00003,190.2154,Road,0,0,0.5,0.5,0.5,0.5,0.992492,0.989974,Valid,#NAME?
06:48.6,3462,47.9702,3.616937,1.197519,185.7623,3.084999,354.8252,4.351045,0,0,0,3.614321,1.202035,185.7758,-0.211832,-0.194963,0.957662,2.308311,0.00003,191.68,Road,0,0,0.5,0.5,0.5,0.5,0.992492,0.79198,Valid,#NAME?
06:48.6,3463,47.9824,3.616555,1.197718,185.7628,3.091124,354.8783,4.322605,0,0,0,3.613955,1.202233,185.7762,-0.211013,-0.195005,0.957834,2.313061,0.00003,191.6812,Road,0,0,0.5,0.5,0.5,0.5,0.992492,0.79198,Valid,#NAME?
06:48.6,3464,48.008,3.627382,1.196663,185.7563,3.205028,355.3412,4.162257,0,0,0,3.624905,1.201155,185.7698,-0.343268,0.009478,0.93919,-3.7994,1.406146,206.0829,Cube,0,0,0.5,0.5,0.5,0.5,0.838686,0.259516,Valid,#NAME?
06:48.7,3465,48.035,3.636084,1.195538,185.7514,3.32062,355.7906,4.178349,0,0,0,3.633709,1.200001,185.7649,-0.418943,0.08622,0.90391,-5.282478,3.03499,205.0025,Arch,0,0,0.5,0.5,0.5,0.5,0.838686,0.259516,Valid,#NAME?
06:48.7,3466,48.061,3.644079,1.194633,185.7472,3.40811,356.2136,4.201149,0,0,0,3.641802,1.199076,185.7607,-0.333296,-0.055168,0.941207,-3.554607,0.00791,206.0829,Cube,0,0,0.5,0.5,0.5,0.5,0.797628,0.206274,Valid,#NAME?
06:48.7,3467,48.0908,3.649446,1.193825,185.7442,3.442264,356.5482,4.095964,0,0,0,3.647259,1.198262,185.7577,-0.198932,-0.264917,0.943528,2.747479,0.00003,190.0253,Road,0,0,0.5,0.5,0.5,0.5,0.802291,0.545116,Valid,#NAME?
06:48.7,3468,48.123,3.660088,1.192957,185.7386,3.602205,357.2501,4.034724,0,0,0,3.658071,1.197357,185.7522,-0.091295,-0.366921,0.925761,3.360157,0.00003,188.7731,Road,0,0,0.5,0.5,0.5,0.5,0.802291,0.754538,Valid,#NAME?
06:48.8,3469,48.1426,3.669744,1.192368,185.7338,3.61011,357.7926,4.027029,0,0,0,3.667855,1.196767,185.7474,-0.060778,-0.390479,0.918603,3.481582,0.00003,188.5627,Road,0,0,0.5,0.5,0.5,0.5,0.802291,0.842904,Valid,#NAME?
06:48.8,3470,48.1548,3.673836,1.192069,185.7318,3.593137,357.9815,4.041475,0,0,0,3.671991,1.196471,185.7454,-0.045079,-0.378813,0.924375,3.529614,0.00003,188.665,Road,0,0,0.5,0.5,0.5,0.5,0.802291,0.874323,Valid,#NAME?
06:48.8,3471,48.1799,3.680472,1.191749,185.7288,3.575024,358.3726,3.978572,0,0,0,3.678726,1.196157,185.7425,-0.039953,-0.354915,0.934044,3.544078,0.00003,188.8904,Road,0,0,0.5,0.5,0.5,0.5,0.798022,0.890447,Valid,#NAME?
06:48.8,3472,48.2038,3.687964,1.191113,185.7254,3.563145,358.931,3.680372,0,0,0,3.686378,1.195531,185.739,-0.022254,-0.329705,0.943822,3.605687,0.00003,189.1613,Road,0,0,0.5,0.5,0.5,0.5,0.792643,0.884395,Valid,#NAME?
06:48.9,3473,48.2286,3.695222,1.190402,185.7218,3.727843,359.4573,3.45997,0,0,0,3.693782,1.194785,185.7354,-0.020484,-0.316463,0.948384,3.616447,0.00003,189.3159,Road,0,0,0.5,0.5,0.5,0.5,0.791072,0.884564,Valid,#NAME?
06:48.9,3474,48.2524,3.701324,1.190204,185.7188,3.953108,359.82,3.456973,0,0,0,3.699971,1.194533,185.7325,-0.024006,-0.330894,0.943363,3.613311,0.00003,189.1379,Road,0,0,0.5,0.5,0.5,0.5,0.791072,0.902897,Valid,#NAME?
06:48.9,3475,48.2832,3.707608,1.18995,185.7157,4.030945,0.18356,3.391589,0,0,0,3.706347,1.194263,185.7294,-0.038687,-0.332431,0.942334,3.567369,0.00003,189.1147,Road,0,0,0.5,0.5,0.5,0.5,0.791072,0.950283,Valid,#NAME?
06:48.9,3476,48.2999,3.713587,1.18984,185.713,3.998343,0.555136,3.312639,0,0,0,3.712422,1.194162,185.7267,-0.017807,-0.32682,0.944919,3.647359,0.00003,189.1792,Road,0,0,0.5,0.5,0.5,0.5,0.832857,0.974545,Valid,#NAME?
06:48.9,3477,48.3107,3.715262,1.190063,185.7123,4.039224,0.661973,3.263727,0,0,0,3.714128,1.194376,185.726,-0.013534,-0.331729,0.943278,3.6654,0.00003,189.1221,Road,0,0,0.5,0.5,0.5,0.5,0.832857,0.974545,Valid,#NAME?
06:49.0,3478,48.3335,3.722569,1.190371,185.709,4.152978,1.075274,3.195314,0,0,0,3.721539,1.194659,185.7227,0.004023,-0.326563,0.945167,3.736255,0.00003,189.1803,Road,0,0,0.5,0.5,0.5,0.5,0.931538,0.974545,Valid,#NAME?
06:49.0,3479,48.3546,3.729302,1.190794,185.7059,4.214646,1.320291,3.107002,0,0,0,3.728341,1.195069,185.7196,0.032179,-0.295854,0.954691,3.858323,0.00003,189.5759,Road,0,0,0.5,0.5,0.5,0.5,0.956185,0.983709,Valid,#NAME?
06:49.0,3480,48.3763,3.733269,1.191228,185.7043,4.165637,1.375367,3.072765,0,0,0,3.732324,1.195516,185.718,0.05869,-0.30724,0.949821,3.960691,0.00003,189.4138,Road,0,0,0.5,0.5,0.5,0.5,0.977566,0.983709,Valid,#NAME?
06:49.0,3481,48.3975,3.7399,1.191786,185.7015,4.063208,1.448944,3.082235,0,0,0,3.738971,1.196097,185.7152,0.058342,-0.368043,0.927977,3.928569,0.00003,188.731,Road,0,0,0.5,0.5,0.5,0.5,0.977566,0.983709,Valid,#NAME?
06:49.0,3482,48.425,3.747112,1.192409,185.6982,4.129344,1.517026,3.023235,0,0,0,3.746205,1.196707,185.7119,0.05285,-0.372554,0.926504,3.915963,0.00003,188.6879,Road,0,0,0.5,0.5,0.5,0.5,0.962698,0.989574,Valid,#NAME?
06:49.1,3483,48.4524,3.75323,1.193162,185.6953,4.363725,1.520413,3.046343,0,0,0,3.752321,1.197403,185.709,0.049216,-0.381289,0.923145,3.906877,0.00003,188.608,Road,0,0,0.5,0.5,0.5,0.5,0.959888,0.993327,Valid,#NAME?
06:49.1,3484,48.4668,3.75836,1.193786,185.693,4.434937,1.443788,3.097688,0,0,0,3.757429,1.198009,185.7068,0.052215,-0.397528,0.916103,3.914783,0.00003,188.4675,Road,0,0,0.5,0.5,0.5,0.5,0.959888,0.993327,Valid,#NAME?
06:49.1,3485,48.477,3.760449,1.194225,185.6922,4.332611,1.3509,3.104069,0,0,0,3.759495,1.198472,185.706,0.042549,-0.405576,0.91307,3.885223,0.00003,188.404,Road,0,0,0.5,0.5,0.5,0.5,0.974328,0.996584,Valid,#NAME?
06:49.1,3486,48.4983,3.765345,1.194901,185.6903,4.155546,1.189425,3.101442,0,0,0,3.764352,1.19919,185.7041,0.039319,-0.405395,0.913296,3.880659,0.00003,188.4056,Road,0,0,0.5,0.5,0.5,0.5,0.974328,0.997813,Valid,#NAME?
06:49.1,3487,48.5176,3.770213,1.195508,185.6884,4.081117,0.947052,3.114742,0,0,0,3.769161,1.199814,185.7021,0.032606,-0.407377,0.912678,3.865189,0.00003,188.39,Road,0,0,0.5,0.5,0.5,0.5,0.986856,0.999104,Valid,#NAME?
06:49.2,3488,48.5374,3.774161,1.195704,185.6865,4.166075,0.735954,3.133239,0,0,0,3.773057,1.199991,185.7003,0.024083,-0.412286,0.910736,3.84315,0.00003,188.351,Road,0,0,0.5,0.5,0.5,0.5,0.989485,0.999284,Valid,#NAME?
06:49.2,3489,48.5571,3.776325,1.195987,185.6853,4.319412,0.441623,3.035572,0,0,0,3.77516,1.200239,185.699,0.017218,-0.414682,0.909804,3.824992,0.00003,188.3322,Road,0,0,0.5,0.5,0.5,0.5,0.991588,0.999427,Valid,#NAME?
06:49.2,3490,48.577,3.782051,1.196761,185.6822,4.495358,359.7566,2.98126,0,0,0,3.780725,1.200972,185.696,0.003546,-0.416662,0.909054,3.790945,0.00003,188.3161,Road,0,0,0.5,0.5,0.5,0.5,0.991588,0.999427,Valid,#NAME?
06:49.2,3491,48.6037,3.785223,1.19713,185.6806,4.496784,359.2788,3.05111,0,0,0,3.783777,1.201339,185.6944,-0.001689,-0.418098,0.908401,3.778924,0.00003,188.3044,Road,0,0,0.5,0.5,0.5,0.5,0.996554,0.999765,Valid,#NAME?
06:49.2,3492,48.6167,3.787974,1.197359,185.6792,4.496886,358.8487,3.133835,0,0,0,3.786418,1.201566,185.6929,-0.008537,-0.41966,0.907642,3.761974,0.00003,188.2915,Road,0,0,0.5,0.5,0.5,0.5,0.998589,0.999904,Valid,#NAME?
06:49.3,3493,48.6387,3.791503,1.197231,185.6771,4.638523,358.342,3.041667,0,0,0,3.789834,1.201406,185.6908,-0.017766,-0.422894,0.906005,3.739363,0.00003,188.2646,Road,0,0,0.5,0.5,0.5,0.5,0.998589,0.999904,Valid,#NAME?
06:49.3,3494,48.6587,3.795733,1.196579,185.6742,4.926311,357.752,2.726893,0,0,0,3.793951,1.200692,185.6879,-0.030874,-0.429661,0.902463,3.707675,0.00003,188.2098,Road,0,0,0.5,0.5,0.5,0.5,0.999422,0.999961,Valid,#NAME?
06:49.3,3495,48.6787,3.799214,1.196129,185.6718,5.174952,357.2756,2.356268,0,0,0,3.797351,1.20019,185.6856,-0.039549,-0.434775,0.89967,3.688178,0.00003,188.169,Road,0,0,0.5,0.5,0.5,0.5,0.999704,0.99998,Valid,#NAME?
06:49.3,3496,48.699,3.802802,1.195771,185.6694,5.299259,356.8081,1.900464,0,0,0,3.800869,1.199811,185.6832,-0.048712,-0.437541,0.897878,3.667296,0.00003,188.1452,Road,0,0,0.5,0.5,0.5,0.5,0.999811,0.999987,Valid,#NAME?
06:49.3,3497,48.7199,3.80589,1.195479,185.6674,5.462493,356.3887,1.511022,0,0,0,3.803891,1.199488,185.6811,-0.060369,-0.436346,0.897751,3.637944,0.00003,188.1489,Road,0,0,0.5,0.5,0.5,0.5,0.999879,0.999992,Valid,#NAME?
06:49.4,3498,48.7413,3.807849,1.195332,185.666,5.619455,356.1569,1.21805,0,0,0,3.805821,1.199309,185.6797,-0.090582,-0.405257,0.909704,3.537762,0.00003,188.3718,Road,0,0,0.5,0.5,0.5,0.5,0.999938,0.999996,Valid,#NAME?
06:49.4,3499,48.7671,3.810172,1.194998,185.6642,5.818969,355.8638,0.841555,0,0,0,3.808108,1.198934,185.6779,-0.134566,-0.337438,0.93168,3.330003,0.00003,188.9882,Road,0,0,0.5,0.5,0.5,0.5,0.99995,0.999997,Valid,#NAME?
06:49.4,3500,48.7793,3.811642,1.19504,185.6629,5.912087,355.7087,0.569303,0,0,0,3.809566,1.198958,185.6766,-0.138187,-0.338645,0.930712,3.320331,0.00003,188.9717,Road,0,0,0.5,0.5,0.5,0.5,0.99995,0.999997,Valid,#NAME?
06:49.4,3501,48.8003,3.813861,1.19515,185.6611,6.002448,355.5535,0.114192,0,0,0,3.81179,1.199055,185.6749,-0.153454,-0.307697,0.939029,3.213816,0.00003,189.334,Road,0,0,0.5,0.5,0.5,0.5,0.999987,0.999999,Valid,#NAME?
06:49.4,3502,48.8197,3.81551,1.195367,185.6598,5.937066,355.6128,359.6965,0,0,0,3.813491,1.199294,185.6735,-0.153137,-0.301082,0.941222,3.203517,0.00003,189.4226,Road,0,0,0.5,0.5,0.5,0.5,0.999992,1,Valid,#NAME?
06:49.5,3503,48.8392,3.817275,1.195623,185.6586,5.843431,355.7416,359.3087,0,0,0,3.815324,1.19958,185.6723,-0.151801,-0.292729,0.944069,3.193273,0.00003,189.5409,Road,0,0,0.5,0.5,0.5,0.5,0.999995,1,Valid,#NAME?
06:49.5,3504,48.8584,3.818348,1.195902,185.6579,5.810357,355.9842,359.0681,0,0,0,3.816478,1.199871,185.6717,-0.146179,-0.289439,0.945969,3.210508,0.00003,189.5931,Road,0,0,0.5,0.5,0.5,0.5,0.999997,1,Valid,#NAME?
06:49.5,3505,48.8775,3.81946,1.196256,185.6573,5.84172,356.2682,358.8182,0,0,0,3.817681,1.20022,185.671,-0.138284,-0.289579,0.947112,3.244548,0.00003,189.5964,Road,0,0,0.5,0.5,0.5,0.5,0.999999,1,Valid,#NAME?
06:49.5,3506,48.8967,3.820362,1.196688,185.6568,5.939312,356.6166,358.6136,0,0,0,3.818686,1.200632,185.6706,-0.132037,-0.288596,0.948303,3.269393,0.00003,189.6156,Road,0,0,0.5,0.5,0.5,0.5,0.999999,1,Valid,#NAME?
06:49.5,3507,48.922,3.821061,1.19714,185.6567,6.000078,356.9303,358.4669,0,0,0,3.819473,1.201072,185.6705,-0.126454,-0.285421,0.950023,3.287358,0.00003,189.6682,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3508,48.9343,3.8217,1.197309,185.6568,5.915042,357.2558,358.4241,0,0,0,3.820195,1.201262,185.6706,-0.121213,-0.283947,0.951147,3.307404,0.00003,189.6944,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3509,48.9542,3.822123,1.197252,185.6574,5.68406,357.6151,358.3583,0,0,0,3.82071,1.201262,185.6712,-0.116769,-0.276986,0.953753,3.314308,0.00003,189.8074,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3510,48.9726,3.822445,1.197343,185.6581,5.393736,357.9676,358.2889,0,0,0,3.821125,1.201424,185.6719,-0.114045,-0.268621,0.956471,3.311066,0.00003,189.9496,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3511,48.9897,3.82257,1.197439,185.6588,5.195972,358.2137,358.2581,0,0,0,3.821312,1.201568,185.6726,-0.110038,-0.266415,0.957557,3.325037,0.00003,189.9912,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3512,49.0076,3.822702,1.197793,185.6596,4.927596,358.4182,358.2579,0,0,0,3.821494,1.201986,185.6734,-0.107316,-0.262154,0.95904,3.329457,0.00003,190.0705,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.6,3513,49.0257,3.822842,1.198685,185.6615,4.384784,358.696,358.3855,0,0,0,3.821689,1.203007,185.6752,-0.104099,-0.25101,0.962371,3.322789,0.00003,190.2874,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.7,3514,49.0437,3.823076,1.19944,185.6633,3.847487,358.9504,358.526,0,0,0,3.821972,1.203889,185.6769,-0.101659,-0.240338,0.965351,3.312758,0.00003,190.5124,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.7,3515,49.0643,3.823057,1.200379,185.6652,3.215872,359.1889,358.5864,0,0,0,3.822005,1.204977,185.6788,-0.100658,-0.227797,0.968492,3.289568,0.00003,190.8017,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.7,3516,49.0892,3.823071,1.201203,185.667,2.592906,359.3981,358.7222,0,0,0,3.822057,1.205947,185.6805,-0.099387,-0.217399,0.97101,3.270755,0.00003,191.0667,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.7,3517,49.1007,3.823096,1.201673,185.6685,2.019912,359.5808,358.8033,0,0,0,3.822118,1.206551,185.682,-0.097393,-0.206716,0.973542,3.253673,0.00003,191.3642,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.7,3518,49.11,3.823037,1.20184,185.6694,1.689644,359.6653,358.8283,0,0,0,3.822076,1.206797,185.6829,-0.095888,-0.201136,0.974859,3.246773,0.00003,191.5318,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3519,49.1281,3.82303,1.202343,185.6709,1.239194,359.8112,358.9944,0,0,0,3.822089,1.207403,185.6844,-0.095797,-0.194274,0.976259,3.226727,0.00003,191.7516,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3520,49.1451,3.823256,1.20339,185.6725,0.784474,359.9412,359.2094,0,0,0,3.822325,1.208553,185.686,-0.095499,-0.187941,0.977527,3.208235,0.00003,191.9718,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3521,49.1653,3.823582,1.204613,185.6746,0.435238,0.080828,359.5334,0,0,0,3.822653,1.209852,185.688,-0.094327,-0.17842,0.979423,3.183042,0.00003,192.3293,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3522,49.1829,3.823842,1.205212,185.6763,0.190797,0.199217,359.7443,0,0,0,3.822922,1.210505,185.6897,-0.080264,-0.1391,0.98702,3.124452,0.000031,194.2788,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3523,49.2002,3.824111,1.20571,185.6778,359.9353,0.32711,359.7654,0,0,0,3.823218,1.211062,185.6911,-0.077041,-0.115625,0.990301,3.016311,0.000031,196.0633,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.8,3524,49.2173,3.824305,1.206323,185.6796,359.6422,0.500342,359.7264,0,0,0,3.823456,1.211743,185.693,-0.073581,-0.100402,0.992222,2.935437,0.000031,197.6677,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3525,49.2404,3.824686,1.207103,185.6814,359.346,0.704253,359.7369,0,0,0,3.823883,1.212593,185.6947,-0.071544,-0.081307,0.994118,2.756927,0.000032,200.5203,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3526,49.2527,3.824873,1.207775,185.6833,359.0457,0.914229,359.7608,0,0,0,3.824117,1.213334,185.6966,-0.069789,-0.08122,0.99425,2.781577,0.000032,200.5491,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3527,49.2636,3.824999,1.208196,185.6845,358.8619,1.043931,359.788,0,0,0,3.82427,1.213797,185.6977,-0.067487,-0.078076,0.994661,2.775119,0.000032,201.1606,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3528,49.2841,3.825167,1.208708,185.6862,358.6189,1.146388,359.6221,0,0,0,3.824476,1.214368,185.6995,-0.069176,-0.080239,0.994372,2.777573,0.000032,200.7483,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3529,49.3023,3.825118,1.208961,185.688,358.3876,1.193897,359.4768,0,0,0,3.824451,1.214677,185.7012,-0.070843,-0.082815,0.994044,2.785396,0.000032,200.2807,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:49.9,3530,49.3192,3.824899,1.209199,185.6897,358.1643,1.192819,359.3648,0,0,0,3.824242,1.214968,185.7029,-0.07247,-0.081981,0.993996,2.75026,0.000032,200.4336,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
06:50.0,3531,49.3366,3.824686,1.209655,185.6913,357.8831,1.147711,359.2569,0,0,0,3.824028,1.21549,185.7045,-0.07537,-0.079809,0.993957,2.676173,0.000032,200.8421,Road,0,0,0.5,0.5,0.5,0.5,1,1,Valid,#NAME?
